,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
1429,5,1940,0,0,0.0,3,0.0,901.0,1717,1,2,410.0,1,194000,1.0,1,0,1,0,0,1,0,0,0,0,0
1430,5,1956,0,0,0.0,3,0.0,1104.0,1104,1,2,384.0,1,133000,1.0,1,0,1,0,0,0,0,0,0,0,0
1431,5,1978,0,0,76.0,3,0.0,907.0,907,1,2,343.0,1,140000,1.0,1,0,1,0,0,0,0,1,0,0,0
1432,7,2000,0,0,120.0,3,0.0,782.0,1652,2,3,532.0,1,207500,1.0,1,0,1,0,0,0,0,0,0,0,0
1433,6,1967,0,0,256.0,3,0.0,932.0,2640,2,3,515.0,1,256900,1.0,1,1,1,0,0,0,0,0,0,0,0
1434,5,1940,0,0,0.0,3,0.0,735.0,1034,1,2,240.0,1,109000,0.0,1,0,1,0,0,0,0,0,0,0,0
1435,5,1979,0,0,0.0,3,0.0,0.0,1513,2,2,400.0,1,113722,1.0,0,0,1,0,0,0,1,0,0,0,0
1436,8,2005,0,0,76.0,3,1.0,1498.0,1498,2,3,844.0,1,237000,1.0,1,0,1,0,0,0,0,0,0,0,0
1437,5,1963,0,0,0.0,3,0.0,1053.0,1053,1,3,692.0,1,142100,0.0,1,0,1,0,0,0,0,0,0,0,0
1438,6,1954,1,0,28.0,3,0.0,1178.0,1293,2,2,452.0,1,149900,1.0,1,0,1,0,0,0,0,0,0,0,0
1439,9,2008,1,0,450.0,3,0.0,2020.0,2020,2,4,896.0,1,404000,1.0,1,0,1,0,0,0,0,0,0,1,0
1440,7,1962,0,0,0.0,3,1.0,1438.0,2448,3,2,441.0,1,277500,1.0,1,0,1,0,0,1,0,0,0,0,0
1441,8,2006,1,0,176.0,3,0.0,1324.0,1324,2,3,550.0,1,254000,1.0,1,0,1,0,0,0,0,0,0,1,0
1442,7,1995,0,0,38.0,3,0.0,1237.0,1253,2,2,402.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0
1443,9,2006,0,0,370.0,3,0.0,1249.0,2596,3,3,840.0,1,342643,1.0,1,0,1,0,0,0,0,0,0,1,0
1444,5,1967,0,0,75.0,3,0.0,876.0,902,1,2,288.0,1,125500,1.0,1,0,1,0,0,0,0,0,0,0,0
1445,6,1989,0,0,128.0,3,0.0,1495.0,1495,2,2,438.0,1,150000,1.0,1,0,1,0,0,0,0,0,0,0,0
1446,8,2007,0,0,0.0,3,0.0,1574.0,1584,2,4,594.0,1,261329,1.0,1,0,0,0,1,0,0,0,0,0,0
1447,7,2004,0,0,120.0,3,0.0,1080.0,1080,1,3,0.0,1,141000,0.0,1,0,1,0,0,0,0,0,0,0,0
1448,4,1953,0,0,0.0,3,0.0,1105.0,1647,1,2,280.0,1,153000,1.0,1,0,1,0,0,0,0,0,0,0,0
1449,7,2006,0,0,72.0,3,0.0,1258.0,1258,2,3,648.0,1,172500,1.0,1,0,1,0,0,0,0,0,0,0,0
1450,6,1915,0,0,0.0,3,0.0,698.0,1396,1,2,384.0,1,153575,0.0,1,0,1,0,0,0,0,0,0,0,0
1451,5,1930,1,0,0.0,3,0.0,837.0,1001,1,3,216.0,0,124900,0.0,1,0,0,0,0,0,0,0,0,0,0
1452,9,2006,0,0,315.0,3,1.0,2121.0,2121,2,4,732.0,1,415298,1.0,1,0,1,0,0,0,0,0,0,1,0
1453,6,1920,0,0,0.0,3,0.0,972.0,1480,1,2,207.0,1,119000,0.0,1,0,0,1,0,0,0,0,0,0,0
1454,8,2006,1,0,410.0,3,0.0,1588.0,1588,2,3,825.0,1,227000,1.0,1,0,1,0,0,0,0,0,0,0,0
1455,5,1959,0,0,54.0,3,0.0,1053.0,1053,1,3,312.0,1,145500,1.0,1,0,1,0,0,0,0,0,0,0,0
1456,3,1921,0,0,0.0,3,0.0,492.0,492,1,2,200.0,0,61500,0.0,1,0,0,1,0,0,0,0,0,0,0
1457,7,1969,0,0,434.0,4,0.0,1851.0,1851,2,2,506.0,1,192100,1.0,1,0,1,0,0,0,0,0,0,0,0
1458,6,1915,0,0,0.0,4,0.0,698.0,1403,1,2,308.0,1,116000,0.0,1,0,0,1,0,0,1,0,0,0,0
1459,6,1958,1,0,63.0,4,0.0,588.0,1138,1,2,264.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0
1460,9,2003,1,0,724.0,3,0.0,2452.0,2452,2,4,886.0,1,445000,1.0,1,0,1,0,0,0,0,0,0,1,0
1461,5,1977,0,0,0.0,3,0.0,1040.0,1040,2,3,484.0,1,150500,0.0,1,0,1,0,0,0,0,0,0,0,0
1462,6,1974,1,0,196.0,3,0.0,1116.0,1116,2,2,528.0,1,167900,1.0,1,0,1,0,0,0,0,0,0,0,0
1463,7,2006,0,0,0.0,3,0.0,879.0,1863,2,3,660.0,1,219210,1.0,1,0,1,0,0,0,0,0,0,0,0
1464,5,1957,0,0,143.0,3,0.0,1176.0,1176,1,2,292.0,1,136500,1.0,1,0,1,0,0,0,0,0,0,0,0
1465,5,1910,1,0,0.0,3,0.0,1022.0,1022,1,2,280.0,1,85000,0.0,1,0,0,1,0,0,0,0,0,0,0
1466,5,1951,1,0,44.0,3,0.0,2136.0,2136,2,2,528.0,1,137900,0.0,1,0,1,0,0,0,0,0,0,0,0
1467,6,1998,0,0,0.0,3,1.0,926.0,1604,2,2,472.0,1,195500,1.0,1,0,1,0,0,0,0,0,0,0,0
1468,5,1961,0,0,0.0,4,0.0,864.0,864,1,3,420.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0
1469,5,1975,0,0,176.0,3,0.0,1076.0,1076,1,2,576.0,1,143195,0.0,1,0,1,0,0,0,0,0,0,0,0
1470,5,1930,0,0,0.0,3,0.0,742.0,935,1,2,308.0,0,79500,0.0,1,0,0,1,0,0,0,0,0,0,0
1471,7,2003,0,0,95.0,3,0.0,835.0,1663,2,3,478.0,1,192500,1.0,1,0,1,0,0,0,0,0,0,0,0
1472,5,1950,0,0,0.0,5,0.0,768.0,1328,1,2,308.0,1,129500,0.0,1,0,0,1,0,0,0,0,0,0,0
1473,6,1995,0,0,0.0,3,0.0,806.0,1572,2,2,373.0,1,168000,1.0,1,0,1,0,0,0,0,0,0,0,0
1474,6,1939,0,0,0.0,3,0.0,739.0,1342,2,2,240.0,1,105000,0.0,1,0,0,1,0,0,0,0,0,0,0
1475,6,1971,1,0,0.0,3,0.0,981.0,981,1,2,576.0,1,143250,0.0,1,0,1,0,0,0,0,0,0,0,0
1476,5,1995,0,0,0.0,3,0.0,1099.0,1099,1,3,352.0,1,144000,1.0,1,0,1,0,0,0,0,0,0,0,0
1477,6,1974,0,0,0.0,3,0.0,970.0,1026,1,2,528.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0
1478,9,2001,0,0,0.0,3,0.0,1419.0,1419,1,4,588.0,1,290000,1.0,1,0,0,0,1,0,0,0,0,0,0
1479,5,1996,0,0,0.0,4,0.0,1040.0,1040,1,3,576.0,1,152000,0.0,1,0,1,0,0,0,0,0,0,0,0
1480,8,2004,0,0,344.0,3,0.0,1143.0,2473,2,3,852.0,1,317000,1.0,1,0,1,0,0,0,0,0,0,1,0
1481,7,1940,0,0,0.0,3,0.0,680.0,1302,1,3,224.0,1,165250,1.0,1,0,1,0,0,0,0,0,0,0,0
1482,5,1966,1,0,0.0,3,0.0,1092.0,1092,1,2,264.0,1,123000,1.0,1,0,1,0,0,0,0,0,0,0,0
1483,6,1956,0,0,0.0,3,1.0,988.0,1188,1,2,621.0,1,185000,1.0,1,1,1,0,0,0,0,0,0,0,0
1484,7,1962,0,0,0.0,3,0.0,1045.0,1045,1,2,528.0,1,120000,0.0,1,0,1,0,0,0,0,0,0,0,0
1485,6,1966,1,0,0.0,3,0.0,1093.0,1093,2,2,484.0,1,158500,1.0,1,0,1,0,0,0,0,0,0,0,0
1486,6,2004,0,0,0.0,3,0.0,798.0,1640,2,3,520.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,0,0
1487,4,1962,0,0,0.0,3,0.0,0.0,1224,2,2,462.0,1,101800,0.0,0,0,1,0,0,0,0,0,0,0,0
1488,7,1936,0,0,0.0,4,0.0,560.0,1135,1,3,576.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0
1489,5,1925,0,0,0.0,3,0.0,1054.0,1078,1,4,264.0,0,125000,0.0,1,0,1,0,0,0,0,0,0,0,0
1490,4,1956,0,0,1.0,3,0.0,0.0,968,1,2,331.0,1,104500,1.0,0,0,0,1,0,0,0,0,0,0,0
1491,9,2004,1,0,216.0,3,0.0,1462.0,2224,2,4,738.0,1,350000,1.0,1,0,1,0,0,0,0,0,0,1,0
1492,3,1950,0,0,0.0,3,0.0,0.0,1040,2,2,400.0,1,93500,0.0,0,0,1,0,0,0,0,0,0,0,0
1493,7,1999,0,0,158.0,3,0.0,873.0,1790,2,3,588.0,1,193000,1.0,1,0,1,0,0,0,0,0,0,0,0
1494,6,1922,0,0,0.0,3,0.0,588.0,2555,2,2,672.0,1,191000,0.0,1,0,1,0,0,0,1,0,0,0,0
1495,6,1930,1,0,0.0,3,0.0,813.0,813,1,3,270.0,0,110000,0.0,1,0,0,1,0,0,0,0,0,0,0
1496,8,2001,0,0,108.0,3,0.0,1299.0,1872,2,4,531.0,1,261500,1.0,1,0,1,0,0,0,0,0,0,0,0
1497,5,1956,1,0,0.0,3,0.0,1050.0,1050,1,2,338.0,1,128900,1.0,1,0,1,0,0,0,0,0,0,0,0
1498,9,1993,1,0,738.0,4,1.0,1733.0,3500,3,4,959.0,1,584500,1.0,1,0,1,0,0,0,0,0,1,0,0
1499,4,1954,1,0,132.0,3,0.0,864.0,948,1,2,248.0,1,111000,1.0,1,0,1,0,0,0,1,0,0,0,0
1500,5,1926,0,0,0.0,3,0.0,750.0,1316,1,2,576.0,1,90000,0.0,1,0,1,0,0,0,0,0,0,0,0
1501,6,1965,0,0,113.0,4,0.0,1021.0,2380,2,2,596.0,1,129000,0.0,1,0,1,0,0,0,0,0,0,0,0
1502,6,1954,1,0,72.0,3,0.0,1296.0,1640,1,3,924.0,1,224000,0.0,1,1,1,0,0,0,0,1,0,0,0
1503,6,2005,0,0,0.0,3,0.0,600.0,1200,2,3,480.0,1,165000,0.0,1,0,0,0,1,0,0,0,0,0,0
1504,8,2006,1,0,0.0,3,0.0,1546.0,1564,2,4,502.0,1,267300,1.0,1,0,1,0,0,1,0,0,0,0,0
1505,9,2008,1,0,860.0,3,0.0,1926.0,3140,3,4,820.0,1,485000,1.0,1,0,1,0,0,0,0,0,0,1,0
1506,6,1962,0,0,0.0,3,0.0,1595.0,2486,2,2,576.0,1,220000,0.0,1,0,0,1,0,0,0,0,0,0,0
1507,6,1997,0,0,128.0,3,0.0,864.0,1771,2,3,600.0,1,215700,1.0,1,1,1,0,0,0,0,0,0,0,0
1508,8,2004,0,0,42.0,3,0.0,1836.0,1836,2,3,862.0,1,280000,1.0,1,0,1,0,0,0,0,0,0,1,0
1509,8,2003,0,0,504.0,3,0.0,1603.0,1575,2,3,732.0,1,284000,1.0,1,0,1,0,0,0,0,0,0,1,0
1510,4,1970,0,0,0.0,3,0.0,630.0,630,1,2,0.0,1,84500,0.0,1,0,0,1,0,0,0,0,0,0,0
1511,7,1930,0,0,0.0,3,0.0,502.0,1004,1,3,200.0,0,105000,0.0,1,0,0,1,0,0,0,0,0,0,0
1512,7,2004,1,0,0.0,3,0.0,1860.0,1836,2,3,484.0,1,216837,1.0,1,0,1,0,0,0,0,0,0,0,0
1513,5,1960,0,0,203.0,2,0.0,1296.0,1496,2,3,450.0,1,141500,1.0,1,0,1,0,0,0,0,0,0,0,0
1514,5,1967,0,0,0.0,3,0.0,894.0,894,1,3,450.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0
1515,5,1978,0,0,136.0,3,0.0,1040.0,1040,2,2,0.0,1,124000,0.0,1,0,1,0,0,1,0,0,0,0,0
1516,5,1923,0,0,0.0,3,0.0,859.0,1828,2,3,,1,150909,0.0,1,0,0,1,0,0,0,0,0,0,0
1517,5,1952,0,0,0.0,3,0.0,1008.0,1008,1,2,280.0,1,139500,1.0,1,0,1,0,0,0,0,0,0,0,0
1518,4,1955,0,0,0.0,3,0.0,864.0,864,1,2,528.0,0,79275,0.0,1,0,1,0,0,1,0,0,0,0,0
1519,8,2006,1,0,32.0,3,0.0,1476.0,1484,2,4,472.0,1,265900,1.0,1,0,1,0,0,1,0,0,0,0,0
1520,6,1930,0,0,0.0,3,0.0,768.0,790,1,2,160.0,1,91000,0.0,1,0,1,0,0,0,1,0,0,0,0
1521,5,1977,0,0,157.0,3,0.0,1122.0,1934,2,2,567.0,0,185000,1.0,1,0,1,0,0,0,0,0,0,0,0
1522,5,1959,0,0,0.0,3,0.0,1150.0,1150,1,2,300.0,1,141000,1.0,1,0,1,0,0,0,0,0,0,0,0
1523,8,2007,0,0,0.0,3,0.0,1582.0,2152,2,3,728.0,1,260116,0.0,1,0,1,0,0,0,0,0,0,1,0
1524,4,1941,1,0,0.0,3,0.0,672.0,672,1,2,234.0,0,113000,1.0,1,0,1,0,0,0,0,0,0,0,0
1525,8,1995,0,0,302.0,3,1.0,1401.0,1511,2,3,811.0,1,225000,1.0,1,0,1,0,0,0,0,0,0,0,0
1526,5,1945,0,0,0.0,4,0.0,793.0,793,1,1,240.0,1,113000,0.0,1,0,1,0,0,0,0,0,0,0,0
1527,8,2007,0,0,120.0,3,1.0,918.0,2100,2,4,786.0,1,319500,1.0,1,0,1,0,0,0,0,0,0,1,0
1528,5,1945,0,0,0.0,3,0.0,913.0,1558,1,2,288.0,1,140000,1.0,1,0,1,0,0,0,1,0,0,0,0
1529,6,1958,0,0,0.0,3,1.0,1632.0,1650,1,2,518.0,1,250764,1.0,1,0,1,0,0,0,0,0,0,0,0
1530,8,2007,1,0,108.0,3,0.0,948.0,2088,2,3,656.0,1,250000,1.0,1,0,1,0,0,0,0,0,0,1,0
1531,6,2005,0,0,0.0,3,0.0,768.0,1536,2,3,400.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0
1532,6,1957,0,0,289.0,3,0.0,1331.0,1721,1,2,464.0,1,174850,1.0,1,0,1,0,0,0,0,0,0,0,0
1533,6,1978,0,0,0.0,3,0.0,804.0,1548,2,2,440.0,1,147000,0.0,1,0,1,0,0,0,0,0,0,0,0
1534,9,2009,0,0,0.0,3,0.0,1365.0,2690,2,4,864.0,1,398800,1.0,1,0,1,0,0,0,0,0,0,1,0
1535,6,1999,0,0,0.0,3,0.0,953.0,1647,2,2,460.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
1536,5,1954,0,0,0.0,3,0.0,825.0,825,1,2,350.0,1,109500,1.0,1,0,1,0,0,0,0,0,0,0,0
1537,6,1970,0,0,0.0,3,0.0,1657.0,1657,2,2,484.0,1,163500,1.0,1,1,1,0,0,0,0,0,0,0,0
1538,4,1941,0,0,0.0,3,0.0,788.0,788,1,2,0.0,1,100000,0.0,1,0,1,0,0,0,0,0,0,0,0
1539,8,1992,0,0,692.0,3,1.0,1334.0,2826,2,3,888.0,1,334000,1.0,1,0,1,0,0,1,0,0,1,0,0
1540,7,2005,0,0,456.0,3,0.0,1392.0,2462,2,3,576.0,1,320000,1.0,1,0,1,0,0,1,0,0,0,0,0
1541,7,2003,0,0,0.0,3,0.0,698.0,1342,2,3,393.0,1,178000,1.0,1,0,1,0,0,0,0,0,0,0,0
1542,5,1962,0,0,288.0,3,0.0,864.0,1812,2,2,264.0,1,169500,1.0,1,1,1,0,0,0,0,0,0,0,0
1543,7,2000,0,0,0.0,3,0.0,952.0,2256,2,3,554.0,1,236000,1.0,1,0,1,0,0,0,0,0,0,0,0
1544,8,2007,1,0,186.0,3,1.0,1596.0,1648,2,4,525.0,1,294464,1.0,1,0,0,1,0,1,0,0,0,0,0
1545,6,1969,0,0,0.0,3,0.0,952.0,2112,2,2,576.0,1,206900,1.0,1,0,1,0,0,0,0,0,0,0,0
1546,6,1924,0,0,0.0,3,0.0,1032.0,1032,1,2,280.0,1,108000,0.0,1,0,0,1,0,0,0,0,0,0,0
1547,6,1995,0,0,119.0,3,0.0,680.0,1470,2,2,420.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0
1548,5,1977,0,0,0.0,3,0.0,1040.0,1040,1,2,748.0,1,134900,0.0,1,0,1,0,0,0,0,1,0,0,0
1549,5,1939,0,0,0.0,3,0.0,884.0,884,1,2,240.0,1,113000,0.0,1,0,0,1,0,0,0,0,0,0,0
1550,5,1996,0,0,0.0,3,0.0,1097.0,1097,1,2,242.0,1,147900,1.0,1,0,1,0,0,0,0,0,0,0,0
1551,5,1922,0,0,0.0,3,0.0,864.0,864,1,2,0.0,1,99900,0.0,1,0,1,0,0,0,0,0,0,0,0
1552,6,1975,0,0,0.0,3,0.0,855.0,1456,2,2,460.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0
1553,6,1934,0,0,0.0,3,0.0,816.0,1176,1,2,528.0,1,114500,0.0,1,0,0,1,0,0,0,0,0,0,0
1554,5,1967,0,0,0.0,3,0.0,912.0,941,1,2,288.0,1,129200,1.0,1,0,1,0,0,0,0,0,0,0,0
1555,8,2008,1,0,186.0,3,1.0,1600.0,1652,2,3,482.0,1,392500,1.0,1,0,0,1,0,1,0,0,0,0,0
1556,7,1998,0,0,0.0,3,0.0,384.0,1382,2,2,396.0,1,177500,1.0,1,0,1,0,0,0,0,0,0,0,0
1557,5,1968,0,0,182.0,3,0.0,1008.0,1008,1,3,384.0,1,139500,1.0,1,0,1,0,0,0,0,0,0,0,0
1558,6,2007,0,0,0.0,3,0.0,608.0,1396,2,3,440.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0
1559,6,1964,0,0,306.0,4,0.0,845.0,2154,2,2,539.0,1,224500,1.0,1,0,1,0,0,0,0,0,0,0,0
1560,8,2003,0,0,186.0,3,0.0,1082.0,2400,3,3,730.0,1,290000,1.0,1,0,1,0,0,0,0,0,0,1,0
1561,7,1931,0,0,600.0,2,0.0,1040.0,1818,1,2,240.0,1,169500,0.0,1,0,0,1,0,0,0,0,0,0,0
1562,7,2004,1,0,108.0,3,0.0,1710.0,1710,2,3,550.0,1,240000,1.0,1,0,1,0,0,0,0,1,0,0,0
1563,5,1955,1,0,176.0,4,0.0,1078.0,1150,1,2,288.0,1,144000,1.0,1,0,1,0,0,0,0,0,0,0,0
1564,6,1964,0,0,272.0,3,0.0,816.0,1977,1,2,540.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0
1565,6,1990,0,0,0.0,3,0.0,1332.0,1332,2,3,542.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0
1566,8,2006,1,0,375.0,3,0.0,1935.0,1973,2,3,895.0,1,395000,1.0,1,0,1,0,0,0,0,0,0,1,0
1567,6,1973,0,0,514.0,3,0.0,525.0,1092,1,2,440.0,1,105500,0.0,1,0,0,1,0,0,0,0,0,0,1
1568,5,1950,0,0,0.0,3,0.0,864.0,1238,1,2,357.0,1,102000,1.0,1,0,1,0,0,0,0,0,0,0,0
1569,7,2001,0,0,0.0,3,0.0,944.0,1840,2,3,622.0,1,230000,1.0,1,0,1,0,0,0,0,0,0,0,0
1571,5,1928,0,0,0.0,4,0.0,1008.0,1143,1,2,288.0,1,138000,0.0,1,0,1,0,0,0,1,0,0,0,0
1572,6,1983,0,0,100.0,3,0.0,520.0,1338,1,3,576.0,1,156500,1.0,1,0,1,0,0,0,0,0,0,0,0
1573,4,1970,0,0,0.0,4,0.0,864.0,864,1,2,463.0,1,124500,0.0,1,0,1,0,0,0,0,0,0,0,0
1574,7,1977,0,1,0.0,3,0.0,808.0,1969,2,2,534.0,1,190000,1.0,1,1,1,0,0,0,0,0,0,0,0
1575,7,2007,0,0,16.0,3,0.0,1266.0,1266,2,3,388.0,1,159895,1.0,1,0,1,0,0,0,0,0,0,0,0
1576,5,1921,0,0,0.0,3,0.0,612.0,2601,3,2,621.0,1,189000,1.0,1,0,1,0,0,0,0,0,0,0,0
1577,5,1964,0,0,0.0,3,0.0,912.0,912,1,2,0.0,1,124000,0.0,1,0,1,0,0,0,0,0,0,0,0
1578,5,1957,0,0,0.0,3,0.0,1824.0,1824,2,2,484.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0
1579,7,2000,0,0,0.0,3,0.0,928.0,1823,2,3,626.0,1,235000,1.0,1,0,1,0,0,0,0,0,0,0,0
1580,8,2004,1,0,186.0,3,1.0,1594.0,1646,2,3,525.0,1,300000,1.0,1,0,0,1,0,1,0,0,0,0,0
1581,4,1970,0,0,0.0,3,0.0,546.0,1092,1,2,0.0,1,90500,0.0,1,0,0,1,0,0,0,0,0,0,0
1582,5,1965,0,0,108.0,3,0.0,1728.0,1728,2,2,576.0,1,142600,0.0,1,0,1,0,0,0,0,0,0,0,0
1583,7,2002,0,0,110.0,3,0.0,1573.0,1573,2,3,544.0,1,227000,1.0,1,0,1,0,0,0,0,0,0,0,0
1584,7,1940,0,0,0.0,3,0.0,920.0,2480,2,2,400.0,1,205000,0.0,1,0,1,0,0,1,0,0,0,0,0
1585,8,1999,0,0,158.0,3,1.0,1341.0,1341,1,3,482.0,1,246900,1.0,1,0,1,0,0,0,0,1,0,0,0
1586,4,1895,0,0,0.0,3,0.0,173.0,1361,1,2,185.0,1,89000,0.0,1,0,0,0,0,0,0,0,0,0,0
1587,8,1978,0,0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0
1588,9,2008,1,0,424.0,3,1.0,1734.0,2822,3,4,1020.0,1,582933,1.0,1,0,1,0,0,0,0,0,0,1,0
1589,6,1925,0,0,0.0,4,0.0,1103.0,1103,1,3,440.0,1,110500,0.0,1,0,0,1,0,0,0,0,0,0,0
1590,6,1960,1,0,198.0,3,0.0,1179.0,1179,1,2,622.0,0,110000,1.0,1,0,1,0,0,0,0,0,0,0,0
1591,5,1947,1,0,0.0,5,0.0,698.0,698,1,2,0.0,1,118000,0.0,1,0,1,0,0,0,0,0,0,0,0
1592,7,2003,0,0,292.0,3,0.0,998.0,2046,2,3,871.0,1,284000,1.0,1,0,1,0,0,0,0,0,0,1,0
1593,6,1962,0,0,318.0,3,0.0,858.0,1716,1,2,490.0,1,171000,1.0,1,0,1,0,0,0,0,0,0,0,0
1594,7,2004,0,0,0.0,3,1.0,835.0,1812,2,3,478.0,1,193000,1.0,1,0,1,0,0,0,0,0,0,0,0
1595,5,1976,0,0,0.0,3,0.0,1090.0,1178,1,2,502.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0
1596,7,1919,0,0,0.0,3,0.0,818.0,1636,1,3,288.0,0,167000,0.0,1,0,1,0,0,0,1,0,0,0,0
1597,4,1950,0,0,0.0,3,0.0,576.0,864,1,2,528.0,1,105000,0.0,1,0,0,1,0,0,0,0,0,0,0
1598,7,1999,0,0,183.0,3,0.0,1588.0,1588,2,3,472.0,1,214000,1.0,1,0,1,0,0,0,0,0,0,0,0
1599,8,2004,0,0,112.0,3,0.0,1420.0,1914,2,3,746.0,1,279000,1.0,1,0,1,0,0,0,0,0,0,1,0
1600,6,1975,0,0,248.0,3,0.0,675.0,1875,3,3,485.0,1,184500,1.0,1,0,1,0,0,0,0,0,0,0,0
1601,3,1948,0,0,0.0,4,0.0,649.0,1183,1,2,308.0,1,120000,0.0,1,0,0,1,0,0,0,0,0,0,0
1602,6,1992,0,0,0.0,4,0.0,816.0,1730,2,3,528.0,1,171500,1.0,1,0,1,0,0,0,0,0,0,0,0
1603,7,2006,0,0,0.0,3,0.0,625.0,1250,2,3,528.0,1,164700,0.0,1,0,0,0,1,0,0,0,0,0,0
1604,6,1989,0,0,232.0,3,0.0,868.0,2559,2,4,506.0,1,209000,1.0,1,0,1,0,0,0,1,0,0,0,0
1605,7,2004,1,0,18.0,3,0.0,1365.0,1548,2,3,388.0,1,225000,1.0,1,0,0,1,0,0,0,0,0,0,0
1606,5,1910,0,0,0.0,2,0.0,658.0,1184,1,2,0.0,0,81000,0.0,1,0,1,0,0,0,0,0,0,0,0
1607,8,2006,0,0,0.0,3,0.0,1670.0,1670,2,3,928.0,1,336820,1.0,1,0,1,0,0,0,0,1,0,0,0
1608,7,1988,0,0,128.0,3,1.0,1157.0,2062,2,2,454.0,1,277000,1.0,1,0,1,0,0,0,0,0,0,0,0
1609,5,1960,1,0,0.0,3,0.0,894.0,894,1,2,312.0,1,117600,0.0,1,0,1,0,0,0,0,0,0,0,0
1610,6,1950,0,0,0.0,4,0.0,856.0,1668,1,2,271.0,1,140000,1.0,1,0,1,0,0,0,0,0,0,0,0
1611,9,2008,1,0,402.0,3,0.0,1751.0,1766,2,4,874.0,1,395039,1.0,1,1,1,0,0,0,0,0,0,0,0
1612,6,2007,0,0,0.0,3,0.0,768.0,1496,3,3,572.0,1,181755,1.0,1,0,1,0,0,0,0,0,0,0,0
1613,7,2005,0,0,118.0,3,0.0,1400.0,1400,2,3,612.0,1,186800,1.0,1,0,1,0,0,0,0,0,0,0,0
1614,5,1965,0,0,0.0,4,0.0,744.0,2140,2,2,549.0,1,177500,1.0,1,0,1,0,0,0,0,0,0,0,0
1615,4,1927,0,0,0.0,3,0.0,656.0,968,2,2,216.0,1,64500,0.0,1,0,1,0,0,0,0,0,0,0,0
1616,7,2007,0,0,16.0,3,0.0,1266.0,1266,2,3,388.0,1,185485,1.0,1,0,1,0,0,0,0,0,0,0,0
1617,5,1931,0,0,0.0,3,0.0,715.0,875,1,2,180.0,1,105000,0.0,1,0,0,1,0,0,0,0,0,0,0
1618,6,1976,1,0,360.0,4,0.0,528.0,1855,2,2,512.0,1,187000,1.0,1,0,1,0,0,0,0,0,0,0,0
1619,7,1984,0,0,0.0,3,0.0,1208.0,1621,2,3,440.0,1,202500,1.0,1,0,1,0,0,0,0,0,0,0,0
1620,7,2005,0,0,210.0,3,0.0,1614.0,1614,2,3,878.0,1,245700,1.0,1,0,1,0,0,0,0,0,0,1,0
1621,6,1980,0,0,0.0,3,0.0,630.0,1266,1,2,283.0,1,128000,1.0,1,0,1,0,0,0,0,0,0,0,0
1622,8,2005,0,0,178.0,3,0.0,1030.0,2098,2,4,878.0,1,275500,1.0,1,0,1,0,0,0,0,0,0,1,0
1623,7,1999,0,0,344.0,3,0.0,978.0,1983,2,3,490.0,1,225000,1.0,1,0,1,0,0,0,0,1,0,0,0
1624,5,1959,0,0,0.0,3,0.0,528.0,1183,1,2,288.0,1,138000,1.0,1,0,1,0,0,0,0,0,0,0,0
1625,9,2006,1,0,772.0,3,0.0,2153.0,2643,2,4,694.0,1,380000,1.0,1,0,1,0,0,0,0,0,0,1,0
1626,8,2007,0,0,292.0,3,0.0,1660.0,1660,2,3,660.0,1,256000,1.0,1,0,0,0,1,0,0,0,0,0,0
1627,6,1980,0,0,0.0,3,0.0,561.0,1229,1,2,462.0,1,121000,1.0,1,0,0,1,0,0,0,0,0,0,0
1628,7,2007,0,0,0.0,3,0.0,874.0,1761,3,3,578.0,1,227875,1.0,1,0,0,0,1,0,0,0,0,0,0
1629,5,1920,1,0,0.0,3,0.0,624.0,1248,2,2,0.0,0,93500,0.0,1,0,0,1,0,0,0,0,0,0,0
1630,6,1992,0,0,0.0,3,0.0,1580.0,1953,2,3,501.0,1,240000,1.0,1,0,1,0,0,0,0,0,0,0,0
1631,5,1901,0,0,0.0,3,0.0,592.0,1173,2,2,240.0,1,113000,0.0,1,0,0,1,0,0,0,0,0,0,0
